image_id,category_id,lt_x,lt_y,width,height,score
210394,16,0.4360694885253906,94.93878173828125,17.2137451171875,6.3536529541015625,0.001573708257637918
210394,38,0.4360694885253906,94.93878173828125,17.2137451171875,6.3536529541015625,0.001508873887360096
210394,16,0.8140335083007812,94.74879455566406,16.827045440673828,6.241729736328125,0.0011587908957153559
210394,38,0.8140335083007812,94.74879455566406,16.827045440673828,6.241729736328125,0.0011041206307709217
210394,10,41.058692932128906,94.91020202636719,8.420669555664062,19.741226196289062,0.03321417421102524
210394,10,49.313385009765625,95.48211669921875,15.23309326171875,19.12493896484375,0.02476310543715954
210394,85,49.313385009765625,95.48211669921875,15.23309326171875,19.12493896484375,0.002720083575695753
210394,10,49.21669006347656,94.55178833007812,14.87677001953125,19.963836669921875,0.017268339172005653
210394,85,49.21669006347656,94.55178833007812,14.87677001953125,19.963836669921875,0.003495051758363843
210394,10,48.2667236328125,93.14337158203125,24.58148193359375,21.829452514648438,0.009397449903190136
210394,10,41.051368713378906,94.81861877441406,8.479949951171875,19.665924072265625,0.06124000623822212
210394,10,49.51017761230469,95.81640625,13.8310546875,18.77685546875,0.011892413720488548
210394,85,49.51017761230469,95.81640625,13.8310546875,18.77685546875,0.003711873898282647
210394,10,49.612640380859375,96.93667602539062,13.673431396484375,17.566680908203125,0.012476403266191483
210394,85,49.612640380859375,96.93667602539062,13.673431396484375,17.566680908203125,0.00456633698195219
210394,10,48.61822509765625,92.95213317871094,24.204391479492188,21.412185668945312,0.008178262040019035
210394,10,145.42088317871094,105.0914306640625,10.259765625,17.83307647705078,0.0011886315187439322
210394,10,177.2718505859375,159.4840087890625,7.2681884765625,8.80841064453125,0.001209579291753471
210394,10,189.38563537597656,160.77691650390625,7.9207763671875,6.26495361328125,0.0014213481917977333
210394,1,334.72198486328125,170.4427947998047,18.74652099609375,34.653564453125,0.001715420512482524
210394,1,334.1607666015625,170.58432006835938,25.962158203125,36.1754150390625,0.0019825969357043505
210394,1,333.2716064453125,170.02752685546875,36.605712890625,37.03509521484375,0.0012560986215248704
210394,10,47.11259460449219,175.72007751464844,10.986251831054688,11.82794189453125,0.001745925866998732
210394,10,152.25900268554688,176.97064208984375,18.1580810546875,22.07049560546875,0.004165167920291424
210394,10,152.7875213623047,177.20474243164062,17.197662353515625,21.13201904296875,0.003465463174507022
210394,10,223.1197509765625,175.40533447265625,10.0648193359375,13.2420654296875,0.0015701835509389639
210394,10,232.930908203125,175.6068572998047,7.68731689453125,11.4951171875,0.0013305695028975606
210394,1,276.1253662109375,178.08544921875,35.24493408203125,28.08001708984375,0.01249510608613491
210394,1,276.18768310546875,178.14462280273438,36.70648193359375,28.0057373046875,0.01119242887943983
210394,1,275.96881103515625,177.9803466796875,40.23785400390625,28.062103271484375,0.018005680292844772
210394,1,328.7078857421875,173.37509155273438,19.658447265625,34.5064697265625,0.0023104422725737095
210394,1,335.8192138671875,173.44747924804688,22.8211669921875,33.12384033203125,0.13950613141059875
210394,1,336.3037109375,173.57763671875,27.308349609375,33.688720703125,0.5076805353164673
210394,1,336.5824890136719,173.62808227539062,27.84442138671875,33.44891357421875,0.5113608241081238
210394,1,336.936279296875,174.22816467285156,34.23095703125,32.93011474609375,0.028064360842108727
210394,1,338.4468994140625,175.39910888671875,48.5927734375,31.22686767578125,0.006504020653665066
210394,1,375.601318359375,177.56288146972656,25.760498046875,25.166412353515625,0.009052149020135403
210394,1,376.4278564453125,177.64341735839844,26.18682861328125,24.511627197265625,0.010421475395560265
210394,1,377.9618225097656,176.60101318359375,26.21868896484375,26.9915771484375,0.0075101968832314014
210394,10,47.8681640625,184.12576293945312,10.130081176757812,13.421173095703125,0.004330229014158249
210394,3,152.9329833984375,183.05303955078125,17.02655029296875,15.71197509765625,0.0023197950795292854
210394,10,152.9329833984375,183.05303955078125,17.02655029296875,15.71197509765625,0.05637995898723602
210394,3,153.1756591796875,183.67764282226562,16.99774169921875,15.070648193359375,0.0023265911731868982
210394,10,153.1756591796875,183.67764282226562,16.99774169921875,15.070648193359375,0.06251181662082672
210394,10,152.76889038085938,183.3937225341797,21.0286865234375,15.980743408203125,0.005365481600165367
210394,1,274.1114501953125,180.5067138671875,31.147216796875,26.33343505859375,0.006218634080141783
210394,1,276.2625732421875,180.75608825683594,32.740234375,25.01806640625,0.32402175664901733
210394,1,276.1893310546875,180.5461883544922,35.5494384765625,25.35205078125,0.5125827789306641
210394,1,275.883056640625,179.936279296875,38.955810546875,25.9566650390625,0.5670356750488281
210394,1,276.228271484375,178.97886657714844,40.255859375,26.913330078125,0.6469049453735352
210394,1,329.16412353515625,174.80923461914062,19.77996826171875,33.2025146484375,0.014158874750137329
210394,1,334.20452880859375,173.4647216796875,29.0843505859375,34.14739990234375,0.25867193937301636
210394,1,336.33843994140625,173.7191162109375,27.66644287109375,33.7813720703125,0.5674339532852173
210394,1,336.1929931640625,173.8885498046875,28.01220703125,33.4844970703125,0.586939811706543
210394,1,336.74273681640625,173.947021484375,37.57861328125,33.4527587890625,0.17893366515636444
210394,1,360.3094482421875,178.82765197753906,36.2354736328125,28.621551513671875,0.009287402965128422
210394,1,376.6080322265625,183.0412139892578,20.45758056640625,20.72662353515625,0.28971755504608154
210394,1,376.75958251953125,183.03134155273438,20.003662109375,20.40130615234375,0.3559095561504364
210394,1,376.59881591796875,181.956787109375,24.5498046875,24.876708984375,0.2506616711616516
210394,1,377.5910339355469,179.1068572998047,29.4642333984375,26.529815673828125,0.011653928086161613
210394,10,515.1184692382812,182.18045043945312,18.873046875,18.27972412109375,0.0048157451674342155
210394,10,518.2838745117188,183.11412048339844,15.405029296875,17.407073974609375,0.025809623301029205
210394,85,518.2838745117188,183.11412048339844,15.405029296875,17.407073974609375,0.001521367346867919
210394,10,517.60009765625,182.79336547851562,16.316650390625,17.8382568359375,0.014389232732355595
210394,85,517.60009765625,182.79336547851562,16.316650390625,17.8382568359375,0.0016271136701107025
210394,10,4.711261749267578,193.80322265625,11.252685546875,10.0560302734375,0.0013895524898543954
210394,10,25.84130859375,188.83169555664062,5.5762939453125,9.053741455078125,0.0035875854082405567
210394,10,48.57720947265625,184.3602294921875,9.65643310546875,14.032073974609375,0.007186660077422857
210394,10,146.61288452148438,187.98899841308594,5.64300537109375,13.95361328125,0.0037491931580007076
210394,10,153.23663330078125,184.15557861328125,16.80242919921875,14.59368896484375,0.09011660516262054
210394,10,153.3806610107422,184.24990844726562,16.6339111328125,14.50958251953125,0.09349226951599121
210394,10,152.97125244140625,183.25778198242188,20.92803955078125,16.183502197265625,0.0074147856794297695
210394,1,274.47998046875,180.35574340820312,33.8546142578125,25.996490478515625,0.0018394188955426216
210394,1,276.09515380859375,180.943603515625,34.8223876953125,25.04632568359375,0.45606812834739685
210394,1,275.98712158203125,180.8310089111328,35.3914794921875,25.267913818359375,0.5100679993629456
210394,1,275.73883056640625,179.93743896484375,38.65625,26.23663330078125,0.5517388582229614
210394,1,276.0445556640625,179.04013061523438,40.1981201171875,27.0767822265625,0.620620846748352
210394,1,328.8389587402344,180.06504821777344,19.54461669921875,28.232666015625,0.01008724793791771
210394,1,333.4134216308594,173.55718994140625,30.52734375,34.49542236328125,0.3928556740283966
